,class_names,fractal_dimension
859,paper bag,1.8233362636401815
860,paper box,1.8659124092625183
861,business card,1.8213909179895382
862,invitation,1.3054149464420897
863,red envelope,1.7523405457005443
864,couplet,1.7748907367978348
865,red paper lantern,1.7623507950269233
866,white paper lantern,1.7505547270324433
867,hang tag,1.8715702603615552
868,hang flag,1.818724020552825
869,poster,1.8241496356964517
870,butter paper,1.7294249574542193
871,barbette carriage,1.0
872,battering ram,1.107682040664745
873,bomb,1.7016466136446082
874,brass knucks,1.6706719855624284
875,bullet,1.7739615253353593
876,cannon,1.3169398018301197
877,crossbow,1.6927269742563265
878,gun,1.785083773947029
879,halberd,1.6102408100371042
880,holster,1.6763623815327686
881,longbow,1.6141220022648246
882,missile,1.6761738137835942
883,rocket,1.6212904716349046
884,stun gun,1.3413439854019498
885,trident,1.4619546510135386
886,whip,1.4778941828378533
887,ammunition,1.6834263781047873
888,nunchaku,1.7991608241042292
889,tonfa,1.6400895144551662
890,fn p90,1.0
891,spear,1.6400445689480854
892,long spear,1.656331953592824
893,double crescent halberd,1.5475023147598863
894,Forked weapon,1.4198060590130361
895,Classical Gun,1.6439682380327225
896,Finger tiger,1.706003019723457
897,Meteor Hammer,1.196028734808995
898,Rocket Launcher,1.4350582681425594
899,Revolver,1.600227963324726
900,Sniper rifle,1.5661379039092478
901,Light machine gun,1.2371949505879476
902,Heavy machine gun (with tripod),1.1376804043724875
903,AK-47 rifle,1.6801301923793115
904,M16A4,1.7419495069357782
905,MP5 submachine gun,1.4782944974067191
906,MP7 submachine gun,1.5079422220546315
907,UZI submachine gun,1.6706719855624284
908,PP2000 submachine gun,1.3413439854019498
909,UMP submachine gun,1.5849625007243027
910,Thompson submachine gun,1.6583900991522085
911,mortar (weapon),1.2002677704205706
912,Mauser Kar98K carbine,1.5924345168853944
913,95 Type Assault Rifle,1.4568046205137664
914,M4A1 Carbine,1.6883334078297025
915,FN SCAR,1.3207766739884712
916,G36 Assault Rifle,1.5056825640375844
917,FAMAS,1.2997823166360312
918,AUG Assault Rifle,1.5614341240379257
919,FN FNC,1.6146977472381314
920,FN FAL Automatic Rifle,1.3640793111870826
921,SG 550 Assault Rifle,1.6297381832148106
922,Smoke Grenade,1.794804209731924
923,Explosive charge,1.5849625007243027
924,Winchester Defender Shotgun,1.6211092072880056
925,Remington Model 870 Shotgun,1.4546657074180764
926,AA-12 Automatic Shotgun,1.3413439854019498
927,KS-23 Shotgun,1.0
928,Pepper Spray,1.4887260017162691
929,Shield,1.6921209578706886
930,Laser Cannon,1.107682040664745
931,keychain,1.8323242275005014
932,plumbing fitting,1.8351773815301602
933,threading needle,2.0000000000031464
934,anchor,1.52109282401167
935,anvil,1.5511784480987543
936,awl,1.571911362269942
937,bodkin,1.5225862546391316
938,candlesnuffer,1.3232849206932162
939,carabiner,1.7767960408962415
940,grapnel,1.7889882964279353
941,hex nut,1.8326609522610104
942,hook,1.8128664348799854
943,key,1.797393158426477
944,lock,1.8223346438997057
945,nail,1.7995821717961729
946,needle,1.7025031660584027
947,pin,1.6906164675147974
948,pincushion,1.5722304255525352
949,pipefitting,1.8093832500230813
950,screw,1.852692788322856
951,sewing machine needle,1.5511784480987543
952,snatch block,1.6706719855624284
953,stickpin,1.6238639659040364
954,thimble,1.7964849895689738
955,tie tack,1.7356142754571424
956,wing nut,1.7969480059207554
957,Drawer lock,1.547282143165103
958,Glass cabinet lock,1.4994645122369756
959,Chain lock,1.8311182688655774
960,Hang lock,1.7907384991827833
961,Number lock,1.4940185189935695
962,Glass hinge,1.8265781626794877
963,Corner hinge,1.8247767709610416
964,bearing hinge,1.8608601975618477
965,pivot hinge,1.7505156109303606
966,hinge,1.6978152792764671
967,drawer rail,1.5472310096908795
968,sliding door track,1.7767231489628623
969,latch,1.6324685064210238
970,door suction,1.6987795144134576
971,floor suction,1.0
972,floor spring,1.679363727415024
973,door closer,1.6030048549241225
974,plate pin,1.7909130558616897
975,anti-theft buckle hoist,1.4568046205137664
976,strip clamp,1.6277448711085707
977,bouncing ball,1.6727434354582162
978,omnidirectional wheel,1.7327864486459075
979,door jamb,1.7364657577566132
980,Tee connection,1.8071686986591295
981,female threaded elbow,1.7801178131678284
982,ball valve,1.6768021911842563
983,rivet nut,1.5825361151453614
984,concrete nail,1.6267597212891576
985,advertising nail,1.7709531040412685
986,mirror nail,1.7697683512465248
987,expansion bolt,1.7665905256212413
988,self-tapping screw,1.6564466597415355
989,safety lock buckle,1.7705675577136422
990,safe,1.0
991,bicycle lock,1.52109282401167
992,U-lock,1.8173978065317045
993,wheel lock,1.7104273318277476
994,toy vehicle,1.8198045816718886
995,rubik's cube,1.7862342054913842
996,amphora,1.728071075830925
997,armillary sphere,1.0
998,cockhorse,1.6446044302256948
999,die,1.7929446105699482
1000,dice cup,1.6818915068712084
1001,doll,1.760802673550061
1002,domino,1.3048507757055134
1003,figurine,1.8358995135846683
1004,kite,1.7792059204294972
1005,lego,1.7321520912137758
1006,mannequin,1.7497301710669073
1007,pinwheel,1.7513232879532084
1008,puppet,1.7990000628582616
1009,rag doll,1.8519777671246138
1010,scarecrow,1.7091340819499221
1011,scrimshaw,1.8085404146986075
1012,sculpture,1.770122391683806
1013,seesaw,1.4275371995137045
1014,slide,1.577122427123398
1015,snowman,1.3942172489596285
1016,swing (seat),1.4856915350255586
1017,teddy,1.8518889823152964
1018,water gun,1.795569139254013
1019,statuary,1.7666430671495945
1020,plasticine,1.7937579739129275
1021,trompo,1.8362084345404948
1022,horse head mask,1.32667869950701
1023,matryoshka doll,1.8053678492279535
1024,nerf,1.722490231792456
1025,newton's cradle,1.107682040664745
1026,terrestrial globe,1.7752167047172316
1027,wooden toy train,1.6935048548290483
1028,pal mickey,1.6146977472381314
1029,greek vase,1.8084033473179928
1030,doll clothes,1.706053837299335
1031,roly-poly toy,1.6593545699938321
1032,wallace fountain,1.1565058019750105
1033,rubber duck,1.751437348758512
1034,dreidel,1.47245707833981
1035,wood carving,1.8149565319699168
1036,gypsum carving,1.8435573526496343
1037,root carving,1.5374811773436639
1038,jade carving,1.3739226995446117
1039,bamboo carving,1.1565058019750105
1040,nuclear carving,1.697612892196716
1041,stone carving,1.799054802602395
1042,ivory carving,1.067775261816939
1043,relief carving,1.6487355044086907
1044,snow carving,1.59536748455767
1045,ice carving,1.5954570596548077
1046,sand carving,1.291949791304389
1047,charcoal carving,1.2002677704205706
1048,Bentley Blue,1.321333300553611
1049,Tang Dynasty Tri-Color,1.336113677419452
1050,Shiwan Figurine,1.3754098714970968
1051,Walnut Antique,1.7022870508687484
1052,Embroidery,1.4782944974067191
1053,Liu Li Crafts,1.3942172489596285
1054,Lacquerware,1.7732490946180821
1055,Bronze Ware,1.5580705060746827
1056,Blue Printed Fabric,1.6158688986788852
1057,Willow Plait Weaving,1.7610966514854218
1058,Corn Husk Braiding,1.840310605581834
1059,Straw Braiding,1.758696486427338
1060,Bamboo Braiding,1.8008945591153571
1061,Bamboo Curtain Painting,1.4009909519870467
1062,Wheat Straw Painting,1.571564513796446
1063,Iron Painting,1.6405274183750729
1064,Gauze Sand Gold,1.7665224723532762
1065,Iron Artwork,1.7424177631157285
1066,Rocket Model,1.575857924658577
1067,Gundam Model,1.4420904112212583
1068,House Model,1.7302182584527226
1069,Gun Model,1.6555370382534023
1070,Aircraft Model,1.633404712921085
1071,Car model,1.8174243376030188
1072,Motorcycle model,1.0
1073,Bicycle model,1.39957158971001
1074,Window grille,1.8583757546675768
1075,Paper cutting,1.7475868760807747
1076,Taihu stone,1.6146977472381314
1077,Shoushan stone,1.0
1078,Qingtian stone,1.6257343198325822
1079,Changsha stone,1.6001465854707788
1080,Balinese stone,1.4985839743882583
1081,Changbai jade,1.7440614486474408
1082,Lotus stone,1.5962343719842127
1083,Chrysanthemum Stone,1.7014481097347511
1084,Kunshan Stone,1.5849625007243027
1085,Xuan Stone,1.1565058019750105
1086,hand fan,1.8422365466862751
1087,alligator wrench,1.5096058996206496
1088,bit,1.6233326551926863
1089,bolt cutter,1.4350582681425594
1090,bottle opener,1.8150128233819445
1091,brush,1.753524472811061
1092,cap opener,1.6423630344676372
1093,corkscrew,1.7284517529216596
1094,crowbar,1.5095335743268852
1095,drill,1.6623022369200149
1096,file,1.6691013634068819
1097,fire tongs,1.3839206666016943
1098,forceps,1.774850638653284
1099,fore plane,1.4116113238558086
1100,funnel,1.4646274655729115
1101,grater,1.7049664180347537
1102,hammer,1.7283953031527366
1103,hammerhead,1.0
1104,hand mower,1.0000000000031464
1105,hoe,1.5940601157397016
1106,lawn mower,1.6818476052285831
1107,lighter,1.7265533922325185
1108,matchstick,1.49360442609492
1109,mincer,1.3839206666016943
1110,mortar,1.3839206666016943
1111,pestle,1.8411766306561357
1112,pick,1.5225862546391316
1113,pincer,1.5570980760701993
1114,pitchfork,1.5439366187675039
1115,plane,1.638045802809131
1116,pliers,1.7306115627096266
1117,power drill,1.5079422220546315
1118,punch pliers,1.0
1119,quern,1.531930566540069
1120,rake,1.6545638603092758
1121,rolling pin,1.807005113636831
1122,screwdriver,1.778989314507474
1123,screw key,1.0
1124,soldering iron,1.7249965039564916
1125,spade,1.728563609490858
1126,staple gun,1.4782944974067191
1127,stirrer,1.6640719906422072
1128,tire iron,1.2966518927891284
1129,trowel,1.7576878130136897
1130,wrench,1.7673703594325203
1131,egg separator,1.6706719855624284
1132,power wrench,1.0629899570957677
1133,Bottle Opener,1.6965528273720336
1134,Weed Trimmer,1.0
1135,Snow Blower,1.321333300553611
1136,Hole Punch,1.5219841514223258
1137,Curtain Rod,1.5343768452430884
1138,Caulking Gun,1.4940185189935695
1139,Straight Shank Twist Drill Bit,1.4028268799293595
1140,Diamond drill bit,1.7357689816563724
1141,Hole opener,1.6961737444000153
1142,Gas stove,1.6402142424376895
1143,Cylinder,1.5703774001579078
1144,Air pump,1.4350582681425594
1145,Wire Cutter,1.5687621220005676
1146,Pointed Nose Pliers,1.7349560016742624
1147,Diagonal Pliers,1.6841109315560527
1148,Bent Nose Pliers,1.615466651596658
1149,Pump Pliers,1.5335421705508738
1150,Combination Pliers,1.1565058019750105
1151,Locking Pliers,1.625353660253403
1152,Flat Nose Pliers,1.6155735096837445
1153,Round Nose Pliers,1.5657609512458837
1154,Wire Stripper Pliers,1.4782944974067191
1155,Needle Nose Pliers,1.6552925568865047
1156,top cut pliers,1.7032637352801763
1157,carp pliers,1.6171553727325063
1158,pipe pliers,1.6658563391301509
1159,adjustable pliers,1.5283050202153887
1160,cable pliers,1.5580705060746827
1161,crimping pliers,1.6503546358637118
1162,hedge shears,1.5511784480987543
1163,flat-nose pliers,1.1376804043724875
1164,fishing pliers,1.736333914569371
1165,wire cutters,1.7584105135966155
1166,cable cutters,1.5614341240379257
1167,locking pliers,1.6058412797546726
1168,hinged pliers,1.5741882305877681
1169,wide-handled pliers,1.7910714894249478
1170,bent-handled pliers,1.5076552640103675
1171,dual-ended pliers,1.4778941828378533
1172,vice grip pliers,1.5626784047094047
1173,monkey wrench,1.562833561796384
1174,combination wrench,1.5353425860940415
1175,adjustable wrench,1.5723547291716748
1176,L-shaped wrench,1.6030321626031547
1177,socket wrench,1.7288531779452194
1178,Inner hex wrench,1.3770875394300934
1179,torque wrench,1.4468690361586694
1180,fireman's spanner,1.529132443641443
1181,ratchet wrench,1.5169934830099077
1182,drum stick,1.7687040672878025
1183,tabla,1.6365127847771894
1184,banjo,1.672446887684385
1185,cymbal,1.7625625974023573
1186,drum,1.795577739799526
1187,guitar,1.7429819916421498
1188,harp,1.4735362436587647
1189,lute,1.6450761834345295
1190,piano,1.6321971537744475
1191,musical keyboard,1.7072061927240108
1192,tuning fork,1.7176550672433621
1193,shekere,1.5570980760701993
1194,pandeiro,1.6722625546933063
1195,mbira,1.7588294588674793
1196,guzheng,1.7362356967536743
1197,basset clarinet,1.588877188680338
1198,flute,1.5686059513757602
1199,xiao,1.0474910364978556
1200,Panpipe,1.0569912497549725
1201,Xun,1.810647576896607
1202,Sheng,1.4700560436500147
1203,Lusheng,1.5956891272978648
1204,Bawu,1.2927217946467948
1205,Guanzi,1.2336619425049902
1206,Suona,1.6368908214190625
1207,Shakuhachi,1.3509199181768963
1208,Liuqin,1.448961392123398
1209,Pipa,1.2509634402677359
1210,Ruan,1.6870958973352583
1211,Yueqin,1.0569912497549725
1212,guqin,1.6955421447972858
1213,Guzheng,1.5722304255525352
1214,Konghou,1.1708995314462662
1215,Sanxian,1.4333645483316284
1216,Dongbula,1.5479689679288975
1217,Rawap,1.7233124816079872
1218,Yangqin,1.321333300553611
1219,Tanggu,1.6892383314965036
1220,Bell-clapping,1.4844043712624595
1221,kang-ku,1.7104273318277476
1222,bronze drum,1.679363727415024
1223,Da Xiao Gong,1.6729744092589334
1224,Xiaogu,1.7157268671435346
1225,Paigu,1.7726402742566556
1226,Da cha,1.6841109315560527
1227,Erhu,1.2499160791499426
1228,Banhu,1.4921744058186457
1229,Gehu,1.2371949505879476
1230,Morin Khur,1.4261645129383007
1231,Jinghu,1.3942172489596285
1232,Zhonghu,1.2565321688215103
1233,Gaohu,1.1692633527118603
1234,Violin,1.7525673302280937
1235,Viola,1.5589461910918279
1236,Cello,1.6172142435907788
1237,Double Bass,1.5937998026699174
1238,Electric Bass,1.3800052077928644
1239,Harp,1.2063425080542793
1240,Guitar,1.4891528655291724
1241,Electric Guitar,1.383645680883164
1242,Flute,1.6132406948479314
1243,Piccolo,1.5225862546391316
1244,Clarinet,1.6589817199651908
1245,Oboe,1.5830487511429416
1246,EnglishHorn,1.6000355193898899
1247,Bassoon,1.5413819168922303
1248,Saxophone,1.6618344934258122
1249,Trumpet,1.6976165879002911
1250,Cornet,1.5893997554953545
1251,Trombone,1.7126781840020886
1252,Tuba,1.6625258536156113
1253,Piano,1.6126142317657957
1254,Organ,1.0569912497549725
1255,Piano Accordion,1.5288031831917495
1256,Electronic Keyboard,1.689775197490257
1257,Timpani,1.727187255708503
1258,Xylophone,1.321333300553611
1259,Snare Drum,1.6487355044086907
1260,Triangle,1.2987988401375359
1261,Tambourine,1.3523827678709326
1262,Castanets,1.741759100432104
1263,Maracas,1.0
1264,Cymbals,1.7149150996849625
1265,Gong,1.605105994989829
1266,tabor,1.637094907836274
1267,Bangzi,1.0
1268,Nao,1.1565058019750105
1269,Wooden fish,1.5687621220005676
1270,Bangu,1.52109282401167
1271,Fangxiang,1.3413439854019498
1272,Bianzhong,1.6356858043002374
1273,Bianqing,1.2997823166360312
1274,Gourd mouth organ,1.4947282294689803
1275,Hulusi,1.5687621220005676
1276,Kino bamboo drum,1.6943487923882776
1277,bamboo mouth organ,1.6726652928138153
1278,Aluminum Plate Piano,1.675501335947605
1279,Bamboo Frame,1.0
1280,Musical pestle,1.107682040664745
1281,lianxiang stick,1.615517043826359
1282,sapayi,1.5722304255525352
1283,Jingang Bell,1.3800052077928644
1284,Vajra,1.4130367415115783
1285,Saam Bell,1.8020286239699572
1286,String bells,1.5459785594897386
1287,Tubular Bell,1.0
1288,musical saw,1.3839206666016943
1289,ukulele,1.5219841514223258
1290,wiener melange,1.5687621220005676
1291,caffè mocha,1.615466651596658
1292,frappé coffee,1.5079422220546315
1293,lemon liqueur,1.7656658106790852
1294,pimm's,1.7302250958586494
1295,cream liqueur,1.7584105135966155
1296,barley water,1.3413439854019498
1297,ice cream,1.8085586680554422
1298,ice-cream cone,1.7198612446575605
1299,sherbet,1.6438090788290578
1300,popsicle,1.6648335376656966
1301,frozen yogurt,1.7435394790694463
1302,vegetable oil,1.809765610881895
1303,coconut oil,1.8216989584808805
1304,soy sauce,1.8467268808032173
1305,vinegar,1.7806327449982506
1306,butter,1.8222125338992612
1307,yogurt,1.8243659785534228
1308,blueberry yogurt,1.4568046205137664
1309,cheese,1.7248456844186384
1310,blue cheese,1.7332510616260899
1311,swiss cheese,1.829831733774523
1312,beverage,1.8652715957466415
1313,home brew,1.8239520501575281
